tau,x,y,u,v,theta1
3.300000000000002237e-02,9.485069118935053334e-01,-2.117408660255425956e-01,-1.369499260503464377e+00,-6.315820080400454728e+00,3.446032785946350667e-04
3.400000000000002326e-02,9.471170263927177757e-01,-2.180520876696148691e-01,-1.410260939321535290e+00,-6.306578161292632601e+00,3.550458021421708417e-04
3.500000000000002415e-02,9.456864119324612794e-01,-2.243539323383083872e-01,-1.450956865624897452e+00,-6.297066213811786106e+00,3.654883256855656149e-04
3.600000000000002504e-02,9.442151352059552361e-01,-2.306461302581417905e-01,-1.491585158756908669e+00,-6.287284750123644628e+00,3.759308492246975762e-04
3.700000000000002592e-02,9.427032647847970459e-01,-2.369284121749387073e-01,-1.532143942638454881e+00,-6.277234296664464530e+00,3.863733727594449697e-04
3.800000000000002681e-02,9.411508711143232730e-01,-2.432005093680741081e-01,-1.572631345891361443e+00,-6.266915394092548830e+00,3.968158962896859853e-04
3.900000000000002770e-02,9.395580265088467886e-01,-2.494621536646716708e-01,-1.613045501961195338e+00,-6.256328597238505651e+00,4.072584198152988670e-04
4.000000000000002859e-02,9.379248051467721226e-01,-2.557130774537506035e-01,-1.653384549239441448e+00,-6.245474475054259678e+00,4.177009433361617507e-04
4.100000000000002948e-02,9.362512830655888019e-01,-2.619530137003210357e-01,-1.693646631185039997e+00,-6.234353610560831704e+00,4.281434668521528803e-04
4.200000000000003036e-02,9.345375381567431194e-01,-2.681816959594263694e-01,-1.733829896445269414e+00,-6.222966600794880954e+00,4.385859903631504999e-04
4.300000000000003125e-02,9.327836501603899988e-01,-2.743988583901318390e-01,-1.773932498975959948e+00,-6.211314056754035917e+00,4.490285138690327453e-04
4.400000000000003214e-02,9.309897006600242886e-01,-2.806042357694574774e-01,-1.813952598161023388e+00,-6.199396603341010170e+00,4.594710373696778605e-04
4.500000000000003303e-02,9.291557730769932633e-01,-2.867975635062549045e-01,-1.853888358931284897e+00,-6.187214879306524473e+00,4.699135608649640354e-04
4.600000000000003392e-02,9.272819526648908850e-01,-2.929785776550262177e-01,-1.893737951882603410e+00,-6.174769537191031610e+00,4.803560843547695141e-04
4.700000000000003481e-02,9.253683265038337158e-01,-2.991470149296840964e-01,-1.933499553393265069e+00,-6.162061243265271493e+00,4.907986078389724866e-04
4.800000000000003569e-02,9.234149834946201452e-01,-3.053026127172518422e-01,-1.973171345740637683e+00,-6.149090677469648547e+00,5.012411313174510883e-04
4.900000000000003658e-02,9.214220143527732665e-01,-3.114451090915024145e-01,-2.012751517217070685e+00,-6.135858533352459787e+00,5.116836547900836720e-04
5.000000000000003747e-02,9.193895116024685121e-01,-3.175742428265347916e-01,-2.052238262245028366e+00,-6.122365518006969154e+00,5.221261782567482648e-04
5.100000000000003836e-02,9.173175695703459365e-01,-3.236897534102869955e-01,-2.091629781491443740e+00,-6.108612352007347646e+00,5.325687017173232193e-04
5.200000000000003925e-02,9.152062843792091451e-01,-3.297913810579846672e-01,-2.130924281981277701e+00,-6.094599769343491680e+00,5.430112251716866711e-04
5.300000000000004013e-02,9.130557539416107593e-01,-3.358788667255235838e-01,-2.170119977210272388e+00,-6.080328517354724127e+00,5.534537486197168643e-04
5.400000000000004102e-02,9.108660779533256369e-01,-3.419519521227855074e-01,-2.209215087256884757e+00,-6.065799356662395780e+00,5.638962720612919347e-04
5.500000000000004191e-02,9.086373578867124046e-01,-3.480103797268860322e-01,-2.248207838893389710e+00,-6.051013061101396140e+00,5.743387954962902347e-04
5.600000000000004280e-02,9.063696969839646345e-01,-3.540538927953535975e-01,-2.287096465696139003e+00,-6.035970417650585063e+00,5.847813189245897915e-04
5.700000000000004369e-02,9.040632002502517750e-01,-3.600822353792379471e-01,-2.325879208154961741e+00,-6.020672226362158597e+00,5.952238423460689577e-04
5.800000000000004458e-02,9.017179744467513913e-01,-3.660951523361479776e-01,-2.364554313781699335e+00,-6.005119300289963213e+00,6.056663657606058690e-04
5.900000000000004546e-02,8.993341280835736029e-01,-3.720923893432169782e-01,-2.403120037217860272e+00,-5.989312465416763764e+00,6.161088891680787695e-04
6.000000000000004635e-02,8.969117714125773855e-01,-3.780736929099947075e-01,-2.441574640341380054e+00,-5.973252560580485593e+00,6.265514125683657948e-04
6.100000000000004724e-02,8.944510164200814017e-01,-3.840388103912653617e-01,-2.479916392372482736e+00,-5.956940437399440569e+00,6.369939359613451891e-04
6.200000000000004813e-02,8.919519768194694720e-01,-3.899874899997901045e-01,-2.518143569978624097e+00,-5.940376960196546818e+00,6.474364593468951963e-04
6.300000000000004208e-02,8.894147680436906844e-01,-3.959194808189733794e-01,-2.556254457378512424e+00,-5.923563005922559910e+00,6.578789827248939523e-04
6.400000000000004297e-02,8.868395072376569210e-01,-4.018345328154519502e-01,-2.594247346445192282e+00,-5.906499464078323491e+00,6.683215060952197011e-04
6.500000000000004385e-02,8.842263132505372436e-01,-4.077323968516056718e-01,-2.632120536808181477e+00,-5.889187236636060696e+00,6.787640294577505784e-04
6.600000000000004474e-02,8.815753066279506944e-01,-4.136128246979892675e-01,-2.669872335954651454e+00,-5.871627237959707202e+00,6.892065528123649367e-04
6.700000000000004563e-02,8.788866096040586218e-01,-4.194755690456835606e-01,-2.707501059329640469e+00,-5.853820394724313481e+00,6.996490761589409116e-04
