tau,x,y,u,v,theta1
1.010000000000000758e-01,7.786529525637917448e-01,-6.022066580504876754e-01,-3.844655501901942607e+00,-5.094312084473849644e+00,6.233568260817082599e-05
1.020000000000000767e-01,7.747922102771925834e-01,-6.072884730394710884e-01,-3.876801205628809477e+00,-5.069283802757380997e+00,6.295286758440257031e-05
1.030000000000000776e-01,7.708994061031065881e-01,-6.123451576710339239e-01,-3.908779058280221985e+00,-5.044051566866762037e+00,6.357005256063175320e-05
1.040000000000000785e-01,7.669747085468732184e-01,-6.173765085841330658e-01,-3.940587752855098547e+00,-5.018616564487595966e+00,6.418723753685834756e-05
1.050000000000000794e-01,7.630182874162428908e-01,-6.223823236096683864e-01,-3.972225991541661116e+00,-4.992979991806943296e+00,6.480442251308232628e-05
1.060000000000000803e-01,7.590303138121599069e-01,-6.273624017789438678e-01,-4.003692485773710175e+00,-4.967143053432586441e+00,6.542160748930366226e-05
1.070000000000000812e-01,7.550109601194886499e-01,-6.323165433320480089e-01,-4.034985956286073261e+00,-4.941106962311923034e+00,6.603879246552232839e-05
1.080000000000000820e-01,7.509603999976856015e-01,-6.372445497261524094e-01,-4.066105133169232388e+00,-4.914872939650494210e+00,6.665597744173831112e-05
1.090000000000000829e-01,7.468788083714161807e-01,-6.421462236437294191e-01,-4.097048755923118790e+00,-4.888442214830163834e+00,6.727316241795156979e-05
1.100000000000000838e-01,7.427663614211192922e-01,-6.470213690006869633e-01,-4.127815573510081215e+00,-4.861816025326951340e+00,6.789034739416209086e-05
1.110000000000000847e-01,7.386232365735183603e-01,-6.518697909544218794e-01,-4.158404344407021114e+00,-4.834995616628534165e+00,6.850753237036984720e-05
1.120000000000000856e-01,7.344496124920814051e-01,-6.566912959117898740e-01,-4.188813836656696488e+00,-4.807982242151426888e+00,6.912471734657481173e-05
1.130000000000000865e-01,7.302456690674294926e-01,-6.614856915369931034e-01,-4.219042827918190852e+00,-4.780777163157845067e+00,6.974190232277695733e-05
1.140000000000000874e-01,7.260115874076957798e-01,-6.662527867593839304e-01,-4.249090105516545535e+00,-4.753381648672263537e+00,7.035908729897627045e-05
1.150000000000000883e-01,7.217475498288351554e-01,-6.709923917811854155e-01,-4.278954466491553532e+00,-4.725796975397685173e+00,7.097627227517271044e-05
1.160000000000000892e-01,7.174537398448852521e-01,-6.757043180851280972e-01,-4.308634717645716705e+00,-4.698024427631620981e+00,7.159345725136626374e-05
1.170000000000000900e-01,7.131303421581801638e-01,-6.803883784420019509e-01,-4.338129675591363643e+00,-4.670065297181793973e+00,7.221064222755690324e-05
1.180000000000000909e-01,7.087775426495174225e-01,-6.850443869181245260e-01,-4.367438166796925536e+00,-4.641920883281581922e+00,7.282782720374460185e-05
1.190000000000000918e-01,7.043955283682792334e-01,-6.896721588827244842e-01,-4.396559027632371830e+00,-4.613592492505199871e+00,7.344501217992933245e-05
1.200000000000000927e-01,6.999844875225081919e-01,-6.942715110152395397e-01,-4.425491104413802113e+00,-4.585081438682640176e+00,7.406219715611106794e-05
1.210000000000000936e-01,6.955446094689397007e-01,-6.988422613125296889e-01,-4.454233253447197782e+00,-4.556389042814370960e+00,7.467938213228978122e-05
1.220000000000000945e-01,6.910760847029902010e-01,-7.033842290960051757e-01,-4.482784341071331724e+00,-4.527516632985814304e+00,7.529656710846545874e-05
1.230000000000000954e-01,6.865791048487034365e-01,-7.078972350186683027e-01,-4.511143243699828886e+00,-4.498465544281598838e+00,7.591375208463805983e-05
1.240000000000000963e-01,6.820538626486548628e-01,-7.123811010720698667e-01,-4.539308847862391083e+00,-4.469237118699609823e+00,7.653093706080757095e-05
1.250000000000000833e-01,6.775005519538154219e-01,-7.168356505931792189e-01,-4.567280050245171807e+00,-4.439832705064839402e+00,7.714812203697396498e-05
1.260000000000000842e-01,6.729193677133750162e-01,-7.212607082711683937e-01,-4.595055757730311718e+00,-4.410253658943046773e+00,7.776530701313721483e-05
1.270000000000000850e-01,6.683105059645274570e-01,-7.256561001541094180e-01,-4.622634887434627693e+00,-4.380501342554237176e+00,7.838249198929729338e-05
1.280000000000000859e-01,6.636741638222164452e-01,-7.300216536555854674e-01,-4.650016366747461660e+00,-4.350577124685976571e+00,7.899967696545418709e-05
1.290000000000000868e-01,6.590105394688446916e-01,-7.343571975612146474e-01,-4.677199133367685668e+00,-4.320482380606537554e+00,7.961686194160785531e-05
1.300000000000000877e-01,6.543198321439460674e-01,-7.386625620350876220e-01,-4.704182135339863180e+00,-4.290218491977899617e+00,8.023404691775828446e-05
1.310000000000000886e-01,6.496022421338224495e-01,-7.429375786261176451e-01,-4.730964331089570152e+00,-4.259786846768602864e+00,8.085123189390544746e-05
1.320000000000000895e-01,6.448579707611451495e-01,-7.471820802743033285e-01,-4.757544689457876785e+00,-4.229188839166473812e+00,8.146841687004931719e-05
1.330000000000000904e-01,6.400872203745225919e-01,-7.513959013169042578e-01,-4.783922189734986397e+00,-4.198425869491222429e+00,8.208560184618986656e-05
1.340000000000000913e-01,6.352901943380346861e-01,-7.555788774945293440e-01,-4.810095821693037621e+00,-4.167499344106926351e+00,8.270278682232706845e-05
1.350000000000000921e-01,6.304670970207350011e-01,-7.597308459571372463e-01,-4.836064585618067291e+00,-4.136410675334411202e+00,8.331997179846089576e-05
1.360000000000000930e-01,6.256181337861209668e-01,-7.638516452699491976e-01,-4.861827492341136647e+00,-4.105161281363532311e+00,8.393715677459133494e-05
1.370000000000000939e-01,6.207435109815739871e-01,-7.679411154192743449e-01,-4.887383563268624442e+00,-4.073752586165372946e+00,8.455434175071835888e-05
1.380000000000000948e-01,6.158434359277689119e-01,-7.719990978182467156e-01,-4.912731830411681599e+00,-4.042186019404359065e+00,8.517152672684192693e-05
1.390000000000000957e-01,6.109181169080551976e-01,-7.760254353124750315e-01,-4.937871336414858092e+00,-4.010463016350308330e+00,8.578871170296202553e-05
1.400000000000000966e-01,6.059677631578094248e-01,-7.800199721856037050e-01,-4.962801134583895823e+00,-3.978585017790420064e+00,8.640589667907862758e-05
1.410000000000000975e-01,6.009925848537606141e-01,-7.839825541647863494e-01,-4.987520288912694610e+00,-3.946553469941209258e+00,8.702308165519171952e-05
1.420000000000000984e-01,5.959927931032887871e-01,-7.879130284260711381e-01,-5.012027874109446834e+00,-3.914369824360403260e+00,8.764026663130126070e-05
1.430000000000000993e-01,5.909685999336979911e-01,-7.918112435996977894e-01,-5.036322975621951414e+00,-3.882035537858802066e+00,8.825745160740723757e-05
1.440000000000001001e-01,5.859202182814646775e-01,-7.956770497753066218e-01,-5.060404689662102662e+00,-3.849552072412112835e+00,8.887463658350960947e-05
1.450000000000001010e-01,5.808478619814612109e-01,-7.995102985070593471e-01,-5.084272123229557572e+00,-3.816920895072771103e+00,8.949182155960836284e-05
1.460000000000001019e-01,5.757517457561570628e-01,-8.033108428186718220e-01,-5.107924394134582435e+00,-3.784143477881750872e+00,9.010900653570347058e-05
1.470000000000001028e-01,5.706320852047966907e-01,-8.070785372083583153e-01,-5.131360631020087659e+00,-3.751221297780379160e+00,9.072619151179490559e-05
1.480000000000001037e-01,5.654890967925566558e-01,-8.108132376536878461e-01,-5.154579973382843683e+00,-3.718155836522157198e+00,9.134337648788264075e-05
1.490000000000001046e-01,5.603229978396812028e-01,-8.145148016163523685e-01,-5.177581571593886878e+00,-3.684948580584600286e+00,9.196056146396666253e-05
1.500000000000001055e-01,5.551340065105981880e-01,-8.181830880468465850e-01,-5.200364586918116316e+00,-3.651601021081106069e+00,9.257774644004693025e-05
1.510000000000001064e-01,5.499223418030159127e-01,-8.218179573890598277e-01,-5.222928191533086739e+00,-3.618114653672853898e+00,9.319493141612343037e-05
1.520000000000001072e-01,5.446882235370009706e-01,-8.254192715847797901e-01,-5.245271568546993279e+00,-3.584490978480749490e+00,9.381211639219613578e-05
