tau,x,y,u,v,theta1
2.900000000000001882e-02,9.823090303314906402e-01,-1.814018889947751068e-01,-1.141016453379653628e+00,-6.185628706701181478e+00,5.701213301547432917e-05
3.000000000000001971e-02,9.811485684379194216e-01,-1.875838845101722718e-01,-1.179899648589026517e+00,-6.178321520782771081e+00,5.897806863649920445e-05
3.100000000000002059e-02,9.799492466621018139e-01,-1.937584504784281292e-01,-1.218735960584204081e+00,-6.170769661938629191e+00,6.094400425750390679e-05
3.200000000000002148e-02,9.787111126587999532e-01,-1.999253423768071192e-01,-1.257523846591007022e+00,-6.162973432178103117e+00,6.290993987848777212e-05
3.300000000000002237e-02,9.774342156245746649e-01,-2.060843159894679422e-01,-1.296261765796666410e+00,-6.154933143278274343e+00,6.487587549945010926e-05
3.400000000000002326e-02,9.761186062957929455e-01,-2.122351274172249169e-01,-1.334948179412165814e+00,-6.146649116771015997e+00,6.684181112039026091e-05
3.500000000000002415e-02,9.747643369465727181e-01,-2.183775330872960441e-01,-1.373581550734496171e+00,-6.138121683929643524e+00,6.880774674130754945e-05
3.600000000000002504e-02,9.733714613866663035e-01,-2.245112897630376358e-01,-1.412160345208819390e+00,-6.129351185755159470e+00,7.077368236220129725e-05
3.700000000000002592e-02,9.719400349592807187e-01,-2.306361545536650126e-01,-1.450683030490539371e+00,-6.120337972962099471e+00,7.273961798307084024e-05
3.800000000000002681e-02,9.704701145388366923e-01,-2.367518849239587386e-01,-1.489148076507275764e+00,-6.111082405963973230e+00,7.470555360391550079e-05
3.900000000000002770e-02,9.689617585286653956e-01,-2.428582387039561197e-01,-1.527553955520739359e+00,-6.101584854858306706e+00,7.667148922473461482e-05
4.000000000000002859e-02,9.674150268586435564e-01,-2.489549740986276571e-01,-1.565899142188506454e+00,-6.091845699411279291e+00,7.863742484552749116e-05
4.100000000000002948e-02,9.658299809827667337e-01,-2.550418496975377924e-01,-1.604182113625687967e+00,-6.081865329041964863e+00,8.060336046629347929e-05
4.200000000000003036e-02,9.642066838766608639e-01,-2.611186244844897475e-01,-1.642401349466492411e+00,-6.071644142806172262e+00,8.256929608703188802e-05
4.300000000000003125e-02,9.625452000350325221e-01,-2.671850578471540727e-01,-1.680555331925679186e+00,-6.061182549379885209e+00,8.453523170774205329e-05
4.400000000000003214e-02,9.608455954690576784e-01,-2.732409095866802917e-01,-1.718642545859899950e+00,-6.050480967042306979e+00,8.650116732842331102e-05
4.500000000000003303e-02,9.591079377037092790e-01,-2.792859399272916154e-01,-1.756661478828924539e+00,-6.039539823658508055e+00,8.846710294907498358e-05
4.600000000000003392e-02,9.573322957750234341e-01,-2.853199095258617812e-01,-1.794610621156750074e+00,-6.028359556661675001e+00,9.043303856969639334e-05
4.700000000000003481e-02,9.555187402273046526e-01,-2.913425794814743508e-01,-1.832488465992589299e+00,-6.016940613034966745e+00,9.239897419028686269e-05
4.800000000000003569e-02,9.536673431102703491e-01,-2.973537113449631897e-01,-1.870293509371736551e+00,-6.005283449292975639e+00,9.436490981084572755e-05
4.900000000000003658e-02,9.517781779761342875e-01,-3.033530671284346281e-01,-1.908024250276308953e+00,-5.993388531462793267e+00,9.633084543137232383e-05
5.000000000000003747e-02,9.498513198766292964e-01,-3.093404093147703593e-01,-1.945679190695858374e+00,-5.981256335064686347e+00,9.829678105186596038e-05
5.100000000000003836e-02,9.478868453599699206e-01,-3.153155008671106874e-01,-1.983256835687853714e+00,-5.968887345092379171e+00,1.002627166723259731e-04
5.200000000000003925e-02,9.458848324677540109e-01,-3.212781052383180680e-01,-2.020755693438029521e+00,-5.956282055992944358e+00,1.022286522927516979e-04
5.300000000000004013e-02,9.438453607318045835e-01,-3.272279863804200550e-01,-2.058174275320599822e+00,-5.943440971646304583e+00,1.041945879131424572e-04
5.400000000000004102e-02,9.417685111709509505e-01,-3.331649087540319853e-01,-2.095511095958331182e+00,-5.930364605344347062e+00,1.061605235334975734e-04
5.500000000000004191e-02,9.396543662877505643e-01,-3.390886373377581808e-01,-2.132764673282478984e+00,-5.917053479769648128e+00,1.081264591538163688e-04
5.600000000000004280e-02,9.375030100651504661e-01,-3.449989376375718342e-01,-2.169933528592574490e+00,-5.903508126973809667e+00,1.100923947740981793e-04
5.700000000000004369e-02,9.353145279630890041e-01,-3.508955756961731343e-01,-2.207016186616072240e+00,-5.889729088355412756e+00,1.120583303943423409e-04
5.800000000000004458e-02,9.330890069150385990e-01,-3.567783181023250205e-01,-2.244011175567842464e+00,-5.875716914637584054e+00,1.140242660145481760e-04
5.900000000000004546e-02,9.308265353244881135e-01,-3.626469320001662333e-01,-2.280917027209518277e+00,-5.861472165845179383e+00,1.159902016347150069e-04
6.000000000000004635e-02,9.285272030613667127e-01,-3.685011850985017157e-01,-2.317732276908683442e+00,-5.846995411281582733e+00,1.179561372548421560e-04
6.100000000000004724e-02,9.261911014584086610e-01,-3.743408456800692008e-01,-2.354455463697908701e+00,-5.832287229505126902e+00,1.199220728749289593e-04
6.200000000000004813e-02,9.238183233074582779e-01,-3.801656826107822074e-01,-2.391085130333626907e+00,-5.817348208305132218e+00,1.218880084949747390e-04
6.300000000000004208e-02,9.214089628557173839e-01,-3.859754653489489984e-01,-2.427619823354846051e+00,-5.802178944677562455e+00,1.238539441149788447e-04
6.400000000000004297e-02,9.189631158019327950e-01,-3.917699639544668377e-01,-2.464058093141700656e+00,-5.786780044800307721e+00,1.258198797349405716e-04
6.500000000000004385e-02,9.164808792925265291e-01,-3.975489490979913776e-01,-2.500398493973836178e+00,-5.771152124008087192e+00,1.277858153548592558e-04
6.600000000000004474e-02,9.139623519176668376e-01,-4.033121920700808438e-01,-2.536639584088623778e+00,-5.755295806766976163e+00,1.297517509747342466e-04
