tau,x,y,u,v,theta1
4.700000000000003481e-02,9.486800433149720213e-01,-2.931025120903149039e-01,-1.854726484551398880e+00,-6.049852622776546340e+00,1.256855044478274227e-03
4.800000000000003569e-02,9.468062010085375180e-01,-2.991464139072090855e-01,-1.892945266293467377e+00,-6.037910471792522493e+00,1.283596639814173343e-03
4.900000000000003658e-02,9.448941787676609083e-01,-3.051782520408682919e-01,-1.931086092481701932e+00,-6.025725342555099395e+00,1.310338235064485539e-03
5.000000000000003747e-02,9.429440553301556838e-01,-3.111977837735070418e-01,-1.969147399204211002e+00,-6.013297757720504677e+00,1.337079830227427737e-03
5.100000000000003836e-02,9.409559109959129142e-01,-3.172047669151529248e-01,-2.007127626229867179e+00,-6.000628250254296248e+00,1.363821425301216641e-03
5.200000000000003925e-02,9.389298276231846652e-01,-3.231989598139421438e-01,-2.045025217079318391e+00,-5.987717363403186610e+00,1.390563020284069388e-03
5.300000000000004013e-02,9.368658886247970274e-01,-3.291801213663862469e-01,-2.082838619095753074e+00,-5.974565650666339600e+00,1.417304615174202901e-03
5.400000000000004102e-02,9.347641789642923138e-01,-3.351480110276099378e-01,-2.120566283515419759e+00,-5.961173675766141322e+00,1.444046209969834099e-03
5.500000000000004191e-02,9.326247851520006460e-01,-3.411023888215596322e-01,-2.158206665537892199e+00,-5.947542012618450613e+00,1.470787804669179905e-03
5.600000000000004280e-02,9.304477952410418196e-01,-3.470430153511817051e-01,-2.195758224396077818e+00,-5.933671245302326369e+00,1.497529399270457239e-03
5.700000000000004369e-02,9.282332988232568916e-01,-3.529696518085703727e-01,-2.233219423425965466e+00,-5.919561968029243282e+00,1.524270993771883239e-03
5.800000000000004458e-02,9.259813870250706014e-01,-3.588820599850845450e-01,-2.270588730136107181e+00,-5.905214785111787101e+00,1.551012588171674610e-03
5.900000000000004546e-02,9.236921525032837366e-01,-3.647800022814330356e-01,-2.307864616276831260e+00,-5.890630310931842750e+00,1.577754182468048272e-03
6.000000000000004635e-02,9.213656894407973308e-01,-3.706632417177277428e-01,-2.345045557909180012e+00,-5.875809169908269070e+00,1.604495776659221364e-03
6.100000000000004724e-02,9.190020935422674730e-01,-3.765315419435042443e-01,-2.382130035473569940e+00,-5.860751996464070857e+00,1.631237370743410589e-03
6.200000000000004813e-02,9.166014620296913940e-01,-3.823846672477093089e-01,-2.419116533858171270e+00,-5.845459434993064640e+00,1.657978964718833086e-03
6.300000000000004208e-02,9.141638936379260505e-01,-3.882223825686548779e-01,-2.456003542466997924e+00,-5.829932139826045301e+00,1.684720558583705776e-03
6.400000000000004297e-02,9.116894886101382101e-01,-3.940444535039378526e-01,-2.492789555287710179e+00,-5.814170775196452645e+00,1.711462152336245580e-03
6.500000000000004385e-02,9.091783486931869218e-01,-3.998506463203254646e-01,-2.529473070959121994e+00,-5.798176015205545930e+00,1.738203745974669420e-03
6.600000000000004474e-02,9.066305771329389307e-01,-4.056407279636053964e-01,-2.566052592838408142e+00,-5.781948543787082784e+00,1.764945339497194215e-03
6.700000000000004563e-02,9.040462786695165898e-01,-4.114144660684004307e-01,-2.602526629068012021e+00,-5.765489054671511404e+00,1.791686932902036887e-03
6.800000000000004652e-02,9.014255595324796033e-01,-4.171716289679470724e-01,-2.638893692642244382e+00,-5.748798251349674260e+00,1.818428526187414358e-03
6.900000000000004741e-02,8.987685274359397125e-01,-4.229119857038374786e-01,-2.675152301473573857e+00,-5.731876847036030398e+00,1.845170119351543549e-03
7.000000000000004829e-02,8.960752915736096558e-01,-4.286353060357246392e-01,-2.711300978458601296e+00,-5.714725564631399024e+00,1.871911712392641597e-03
7.100000000000004918e-02,8.933459626137859599e-01,-4.343413604509898662e-01,-2.747338251543718357e+00,-5.697345136685220801e+00,1.898653305308925206e-03
7.200000000000005007e-02,8.905806526942667833e-01,-4.400299201743722022e-01,-2.783262653790443242e+00,-5.679736305357351078e+00,1.925394898098611515e-03
7.300000000000005096e-02,8.877794754172041447e-01,-4.457007571775598032e-01,-2.819072723440430028e+00,-5.661899822379378833e+00,1.952136490759917228e-03
7.400000000000005185e-02,8.849425458438912040e-01,-4.513536441887419093e-01,-2.854767003980150708e+00,-5.643836449015479317e+00,1.978878083291059700e-03
7.500000000000005274e-02,8.820699804894855944e-01,-4.569883547021217352e-01,-2.890344044205242380e+00,-5.625546956022803080e+00,2.005619675690255201e-03
7.600000000000005362e-02,8.791618973176679175e-01,-4.626046629873894478e-01,-2.925802398284520045e+00,-5.607032123611402241e+00,2.032361267955721303e-03
7.700000000000005451e-02,8.762184157352368441e-01,-4.682023440991548990e-01,-2.961140625823646566e+00,-5.588292741403700248e+00,2.059102860085674710e-03
7.800000000000005540e-02,8.732396565866406002e-01,-4.737811738863395017e-01,-2.996357291928460231e+00,-5.569329608393507769e+00,2.085844452078332561e-03
7.900000000000005629e-02,8.702257421484451694e-01,-4.793409290015268609e-01,-3.031450967267956376e+00,-5.550143532904585619e+00,2.112586043931911559e-03
8.000000000000005718e-02,8.671767961237399902e-01,-4.848813869102718832e-01,-3.066420228136915949e+00,-5.530735332548763594e+00,2.139327635644628408e-03
8.100000000000005806e-02,8.640929436364807037e-01,-4.904023259003678081e-01,-3.101263656518179701e+00,-5.511105834183611663e+00,2.166069227214700681e-03
8.200000000000005895e-02,8.609743112257702835e-01,-4.959035250910704407e-01,-3.135979840144566655e+00,-5.491255873869672399e+00,2.192810818640344647e-03
8.300000000000005984e-02,8.578210268400783267e-01,-5.013847644422796401e-01,-3.170567372560430641e+00,-5.471186296827254658e+00,2.219552409919777879e-03
8.400000000000006073e-02,8.546332198313988382e-01,-5.068458247636772329e-01,-3.205024853182851352e+00,-5.450897957392796478e+00,2.246294001051217081e-03
8.500000000000006162e-02,8.514110209493468417e-01,-5.122864877238213488e-01,-3.239350887362458575e+00,-5.430391718974794557e+00,2.273035592032878957e-03
8.600000000000006251e-02,8.481545623351948171e-01,-5.177065358591961264e-01,-3.273544086443885615e+00,-5.409668454009309180e+00,2.299777182862980645e-03
8.700000000000006339e-02,8.448639775158486298e-01,-5.231057525832166766e-01,-3.307603067825848342e+00,-5.388729043915046368e+00,2.326518773539738849e-03
8.800000000000006428e-02,8.415394013977633980e-01,-5.284839221951893595e-01,-3.341526455020845887e+00,-5.367574379048019040e+00,2.353260364061371141e-03
8.900000000000006517e-02,8.381809702608001844e-01,-5.338408298892260984e-01,-3.375312877714482518e+00,-5.346205358655795159e+00,2.380001954426093792e-03
9.000000000000006606e-02,8.347888217520234022e-01,-5.391762617631130627e-01,-3.408960971824403163e+00,-5.324622890831330224e+00,2.406743544632123939e-03
9.100000000000006695e-02,8.313630948794391573e-01,-5.444900048271326121e-01,-3.442469379558846132e+00,-5.302827892466395632e+00,2.433485134677678720e-03
9.200000000000006783e-02,8.279039300056759698e-01,-5.497818470128387203e-01,-3.475836749474801923e+00,-5.280821289204600255e+00,2.460226724560974840e-03
9.300000000000006872e-02,8.244114688416068759e-01,-5.550515771817852162e-01,-3.509061736535782128e+00,-5.258604015394009679e+00,2.486968314280229436e-03
9.400000000000006961e-02,8.208858544399141310e-01,-5.602989851342062844e-01,-3.542143002169190868e+00,-5.236177014039372857e+00,2.513709903833659647e-03
9.500000000000007050e-02,8.173272311885969588e-01,-5.655238616176491151e-01,-3.575079214323299670e+00,-5.213541236753951758e+00,2.540451493219482177e-03
9.600000000000007139e-02,8.137357448044222341e-01,-5.707259983355582600e-01,-3.607869047523819095e+00,-5.190697643710962872e+00,2.567193082435913730e-03
9.700000000000007228e-02,8.101115423263191007e-01,-5.759051879558110265e-01,-3.640511182930066703e+00,-5.167647203594635030e+00,2.593934671481171444e-03
9.800000000000007316e-02,8.064547721087171883e-01,-5.810612241192040228e-01,-3.673004308390728223e+00,-5.144390893550880861e+00,2.620676260353472457e-03
9.900000000000007405e-02,8.027655838148297640e-01,-5.861939014478897425e-01,-3.705347118499208836e+00,-5.120929699137596103e+00,2.647417849051033473e-03
1.000000000000000749e-01,7.990441284098813712e-01,-5.913030155537639665e-01,-3.737538314648572335e+00,-5.097264614274582328e+00,2.674159437572071630e-03
1.010000000000000758e-01,7.952905581542808466e-01,-5.963883630468019836e-01,-3.769576605086063736e+00,-5.073396641193098411e+00,2.700901025914803633e-03
1.020000000000000767e-01,7.915050265967403798e-01,-6.014497415433450733e-01,-3.801460704967217108e+00,-5.049326790385049613e+00,2.727642614077446619e-03
1.030000000000000776e-01,7.876876885673398387e-01,-6.064869496743353627e-01,-3.833189336409540626e+00,-5.025056080551811633e+00,2.754384202058217292e-03
1.040000000000000785e-01,7.838387001705385826e-01,-6.114997870934997248e-01,-3.864761228545780192e+00,-5.000585538552697606e+00,2.781125789855332792e-03
1.050000000000000794e-01,7.799582187781334275e-01,-6.164880544854816069e-01,-3.896175117576757163e+00,-4.975916199353072500e+00,2.807867377467010254e-03
1.060000000000000803e-01,7.760464030221645437e-01,-6.214515535739210117e-01,-3.927429746823778434e+00,-4.951049105972114894e+00,2.834608964891466385e-03
1.070000000000000812e-01,7.721034127877688391e-01,-6.263900871294822981e-01,-3.958523866780617961e+00,-4.925985309430235937e+00,2.861350552126918322e-03
1.080000000000000820e-01,7.681294092059817169e-01,-6.313034589778288019e-01,-3.989456235165064424e+00,-4.900725868696153675e+00,2.888092139171582768e-03
1.090000000000000829e-01,7.641245546464875416e-01,-6.361914740075444996e-01,-4.020225616970034110e+00,-4.875271850633631665e+00,2.914833726023676862e-03
1.100000000000000838e-01,7.600890127103189231e-01,-6.410539381780023804e-01,-4.050830784514248606e+00,-4.849624329947881840e+00,2.941575312681417309e-03
1.110000000000000847e-01,7.560229482225060416e-01,-6.458906585271788625e-01,-4.081270517492472827e+00,-4.823784389131640538e+00,2.968316899143021246e-03
1.120000000000000856e-01,7.519265272246754561e-01,-6.507014431794142517e-01,-4.111543603025308968e+00,-4.797753118410916784e+00,2.995058485406705377e-03
1.130000000000000865e-01,7.477999169675996205e-01,-6.554861013531187997e-01,-4.141648835708551246e+00,-4.771531615690419947e+00,3.021800071470686841e-03
1.140000000000000874e-01,7.436432859036972154e-01,-6.602444433684240277e-01,-4.171585017662095218e+00,-4.745120986498671201e+00,3.048541657333182775e-03
