tau,x,y,u,v,theta1
4.200000000000003036e-02,9.638862074973212346e-01,-2.611942455520748219e-01,-1.643353536330182330e+00,-6.073273455709163215e+00,1.279997745169715595e-04
4.300000000000003125e-02,9.622237612377994020e-01,-2.672623021862051695e-01,-1.681527955370538452e+00,-6.062799736505977144e+00,1.310473881944210195e-04
4.400000000000003214e-02,9.605231738943247333e-01,-2.733197649430342269e-01,-1.719635451397725223e+00,-6.052085771943968240e+00,1.340950018717627641e-04
4.500000000000003303e-02,9.587845131479699745e-01,-2.793663937913197781e-01,-1.757674508752412379e+00,-6.041131991859397310e+00,1.371426155489942724e-04
4.600000000000003392e-02,9.570078481940775816e-01,-2.854019491344617632e-01,-1.795643614564702784e+00,-6.029938835697105759e+00,1.401902292261130508e-04
4.700000000000003481e-02,9.551932497394396426e-01,-2.914261918201015433e-01,-1.833541258815629682e+00,-6.018506752492043255e+00,1.432378429031165785e-04
4.800000000000003569e-02,9.533407899994159607e-01,-2.974388831497026819e-01,-1.871365934398529163e+00,-6.006836200850401042e+00,1.462854565800023618e-04
4.900000000000003658e-02,9.514505426949916300e-01,-3.034397848881124626e-01,-1.909116137180280726e+00,-5.994927648930342912e+00,1.493330702567679071e-04
5.000000000000003747e-02,9.495225830497723285e-01,-3.094286592731041452e-01,-1.946790366062417066e+00,-5.982781574422335602e+00,1.523806839334106936e-04
5.100000000000003836e-02,9.475569877869196578e-01,-3.154052690248993485e-01,-1.984387123042098855e+00,-5.970398464529085736e+00,1.554282976099282277e-04
5.200000000000003925e-02,9.455538351260247554e-01,-3.213693773556699496e-01,-2.021904913272950299e+00,-5.957778815945072637e+00,1.584759112863180156e-04
5.300000000000004013e-02,9.435132047799217325e-01,-3.273207479790194996e-01,-2.059342245125757032e+00,-5.944923134835691236e+00,1.615235249625775367e-04
5.400000000000004102e-02,9.414351779514400498e-01,-3.332591451194436005e-01,-2.096697630249018118e+00,-5.931831936815997963e+00,1.645711386387042701e-04
5.500000000000004191e-02,9.393198373300966075e-01,-3.391843335217686883e-01,-2.133969583629354183e+00,-5.918505746929060507e+00,1.676187523146957222e-04
5.600000000000004280e-02,9.371672670887275514e-01,-3.450960784605691667e-01,-2.171156623651766093e+00,-5.904945099623918559e+00,1.706663659905493992e-04
5.700000000000004369e-02,9.349775528800597924e-01,-3.509941457495621142e-01,-2.208257272159744655e+00,-5.891150538733150199e+00,1.737139796662627805e-04
5.800000000000004458e-02,9.327507818332224643e-01,-3.568783017509794542e-01,-2.245270054515224434e+00,-5.877122617450046604e+00,1.767615933418333724e-04
5.900000000000004546e-02,9.304870425501986508e-01,-3.627483133849170871e-01,-2.282193499658381697e+00,-5.862861898305399500e+00,1.798092070172586541e-04
6.000000000000004635e-02,9.281864251022172718e-01,-3.686039481386606531e-01,-2.319026140167275152e+00,-5.848368953143899596e+00,1.828568206925361319e-04
6.100000000000004724e-02,9.258490210260854614e-01,-3.744449740759874801e-01,-2.355766512317323702e+00,-5.833644363100146002e+00,1.859044343676633123e-04
6.200000000000004813e-02,9.234749233204615493e-01,-3.802711598464442178e-01,-2.392413156140620778e+00,-5.818688718574271945e+00,1.889520480426376743e-04
6.300000000000004208e-02,9.210642264420688674e-01,-3.860822746946002693e-01,-2.428964615485082135e+00,-5.803502619207182356e+00,1.919996617174567243e-04
6.400000000000004297e-02,9.186170263018501592e-01,-3.918780884692756872e-01,-2.465419438073423120e+00,-5.788086673855412201e+00,1.950472753921179416e-04
6.500000000000004385e-02,9.161334202610635913e-01,-3.976583716327444229e-01,-2.501776175561967186e+00,-5.772441500565597572e+00,1.980948890666188325e-04
6.600000000000004474e-02,9.136135071273198127e-01,-4.034228952699112081e-01,-2.538033383599276771e+00,-5.756567726548568409e+00,2.011425027409568763e-04
6.700000000000004563e-02,9.110573871505605048e-01,-4.091714310974628455e-01,-2.574189621884608759e+00,-5.740465988153060195e+00,2.041901164151295792e-04
6.800000000000004652e-02,9.084651620189783117e-01,-4.149037514729926879e-01,-2.610243454226191862e+00,-5.724136930839047288e+00,2.072377300891344476e-04
6.900000000000004741e-02,9.058369348548789279e-01,-4.206196294040984163e-01,-2.646193448599318820e+00,-5.707581209150698776e+00,2.102853437629689608e-04
7.000000000000004829e-02,9.031728102104852329e-01,-4.263188385574526174e-01,-2.682038177204257412e+00,-5.690799486688958631e+00,2.133329574366306250e-04
