tau,x,y,u,v,theta1
3.920000000000002927e-01,-7.841694711251107064e-01,-6.256867925995008850e-01,-3.918806405417316618e+00,4.885661258714836919e+00,1.112164398759472178e-03
3.930000000000002935e-01,-7.880729209563577253e-01,-6.207889305789067169e-01,-3.888068064056445117e+00,4.910030669549255045e+00,1.115001552728452647e-03
3.940000000000002944e-01,-7.919455570679651002e-01,-6.158667956404618726e-01,-3.857179167400858422e+00,4.934206940827447596e+00,1.117838706696596329e-03
3.950000000000002953e-01,-7.957872295093409987e-01,-6.109205813832372378e-01,-3.826140925766745582e+00,4.958189154774481189e+00,1.120675860663901055e-03
3.960000000000002962e-01,-7.995977895429334792e-01,-6.059504823203103463e-01,-3.794954554910216604e+00,4.981976401157184320e+00,1.123513014630364657e-03
3.970000000000002971e-01,-8.033770896496474911e-01,-6.009566938712083140e-01,-3.763621275980872927e+00,5.005567777314436917e+00,1.126350168595984967e-03
3.980000000000002980e-01,-8.071249835342148016e-01,-5.959394123543207966e-01,-3.732142315475234895e+00,5.028962388187185439e+00,1.129187322560760032e-03
3.990000000000002989e-01,-8.108413261305177366e-01,-5.908988349792831940e-01,-3.700518905190026242e+00,5.052159346348171987e+00,1.132024476524687686e-03
4.000000000000002998e-01,-8.145259736068659606e-01,-5.858351598393299886e-01,-3.668752282175317792e+00,5.075157772031392511e+00,1.134861630487765541e-03
4.010000000000003006e-01,-8.181787833712262925e-01,-5.807485859036187748e-01,-3.636843688687534382e+00,5.097956793161268152e+00,1.137698784449991648e-03
4.020000000000003015e-01,-8.217996140764055601e-01,-5.756393130095254218e-01,-3.604794372142321901e+00,5.120555545381544782e+00,1.140535938411363836e-03
4.030000000000003024e-01,-8.253883256251860479e-01,-5.705075418549105937e-01,-3.572605585067280654e+00,5.142953172083904789e+00,1.143373092371880156e-03
4.040000000000003033e-01,-8.289447791754139816e-01,-5.653534739903574025e-01,-3.540278585054562832e+00,5.165148824436306185e+00,1.146210246331538221e-03
4.050000000000003042e-01,-8.324688371450401636e-01,-5.601773118113811956e-01,-3.507814634713337654e+00,5.187141661411033944e+00,1.149047400290336080e-03
4.060000000000003051e-01,-8.359603632171132004e-01,-5.549792585506112541e-01,-3.475215001622127708e+00,5.208930849812478669e+00,1.151884554248271565e-03
