tau,x,y,u,v,theta1
4.490000000000003433e-01,-9.533808864796579075e-01,-3.138222283902264431e-01,-1.964543630646952144e+00,5.943710565295381443e+00,4.213552445432457269e-04
4.500000000000003442e-01,-9.553268060607478240e-01,-3.078724302725799333e-01,-1.927283010126634277e+00,5.955846908262022232e+00,4.222936749270519269e-04
4.510000000000003451e-01,-9.572354276974160969e-01,-3.019106121735190551e-01,-1.889947982358674006e+00,5.967750452523509885e+00,4.232321053108252214e-04
4.520000000000003459e-01,-9.591066777045264002e-01,-2.959370071170798755e-01,-1.852539992007430802e+00,5.979420748890377446e+00,4.241705356945655561e-04
4.530000000000003468e-01,-9.609404838429235207e-01,-2.899518485720684047e-01,-1.815060486362474190e+00,5.990857357014498064e+00,4.251089660782728227e-04
4.540000000000003477e-01,-9.627367753220328339e-01,-2.839553704432122294e-01,-1.777510915286032223e+00,6.002059845403349136e+00,4.260473964619469127e-04
4.550000000000003486e-01,-9.644954828024060456e-01,-2.779478070622978247e-01,-1.739892731160375572e+00,6.013027791433983360e+00,4.269858268455878261e-04
4.560000000000003495e-01,-9.662165383982154188e-01,-2.719293931792940433e-01,-1.702207388835139223e+00,6.023760781366704897e+00,4.279242572291954544e-04
4.570000000000003504e-01,-9.678998756796944880e-01,-2.659003639534622820e-01,-1.664456345574583773e+00,6.034258410358458669e+00,4.288626876127697436e-04
4.580000000000003513e-01,-9.695454296755263712e-01,-2.598609549444532152e-01,-1.626641061004796551e+00,6.044520282475918549e+00,4.298011179963105851e-04
4.590000000000003522e-01,-9.711531368751791238e-01,-2.538114021033905376e-01,-1.588762997060834348e+00,6.054546010708289572e+00,4.307395483798179248e-04
4.600000000000003531e-01,-9.727229352311882460e-01,-2.477519417639423294e-01,-1.550823617933809739e+00,6.064335216979815257e+00,4.316779787632917084e-04
4.610000000000003539e-01,-9.742547641613865661e-01,-2.416828106333798187e-01,-1.512824390017921239e+00,6.073887532161987401e+00,4.326164091467318276e-04
4.620000000000003548e-01,-9.757485645510802774e-01,-2.356042457836241000e-01,-1.474766781857429709e+00,6.083202596085469871e+00,4.335548395301382280e-04
4.630000000000003557e-01,-9.772042787551729059e-01,-2.295164846422811655e-01,-1.436652264093581932e+00,6.092280057551722194e+00,4.344932699135108556e-04
4.640000000000003566e-01,-9.786218506002355433e-01,-2.234197649836654198e-01,-1.398482309411481772e+00,6.101119574344335383e+00,4.354317002968496018e-04
4.650000000000003575e-01,-9.800012253865241219e-01,-2.173143249198120075e-01,-1.360258392486912715e+00,6.109720813240069326e+00,4.363701306801544126e-04
4.660000000000003584e-01,-9.813423498899435105e-01,-2.112004028914782339e-01,-1.321981989933110224e+00,6.118083450019601521e+00,4.373085610634252335e-04
4.670000000000003593e-01,-9.826451723639585412e-01,-2.050782376591344103e-01,-1.283654580247487464e+00,6.126207169477976500e+00,4.382469914466619564e-04
4.680000000000003602e-01,-9.839096425414510794e-01,-1.989480682939443468e-01,-1.245277643758314623e+00,6.134091665434768359e+00,4.391854218298645268e-04
4.690000000000003610e-01,-9.851357116365245803e-01,-1.928101341687359083e-01,-1.206852662571353152e+00,6.141736640743942210e+00,4.401238522130328907e-04
4.700000000000003619e-01,-9.863233323462546887e-01,-1.866646749489618284e-01,-1.168381120516447380e+00,6.149141807303427854e+00,4.410622825961669395e-04
4.710000000000003628e-01,-9.874724588523867697e-01,-1.805119305836509758e-01,-1.129864503094073269e+00,6.156306886064395023e+00,4.420007129792666192e-04
4.720000000000003637e-01,-9.885830468229795942e-01,-1.743521412963507655e-01,-1.091304297421846980e+00,6.163231607040239979e+00,4.429391433623318212e-04
4.730000000000003646e-01,-9.896550534139958444e-01,-1.681855475760604124e-01,-1.052701992180993251e+00,6.169915709315271890e+00,4.438775737453624914e-04
4.740000000000003655e-01,-9.906884372708388842e-01,-1.620123901681558565e-01,-1.014059077562776690e+00,6.176358941053109675e+00,4.448160041283585756e-04
4.750000000000003664e-01,-9.916831585298361285e-01,-1.558329100653063903e-01,-9.753770452148955439e-01,6.182561059504781298e+00,4.457544345113200195e-04
4.760000000000003673e-01,-9.926391788196684551e-01,-1.496473484983833202e-01,-9.366573881878403895e-01,6.188521831016533525e+00,4.466928648942467147e-04
4.770000000000003681e-01,-9.935564612627463266e-01,-1.434559469273609111e-01,-8.979016008812186200e-01,6.194241031037342360e+00,4.476312952771386070e-04
